symbol,logFC,padj
RP11-260E18.1,-0.64553297,0.8961064834639071
AC114730.11,0.05230434,0.8961064834639071
ST18,-0.1400747,0.8961064834639071
CNOT6L,-0.044833776,0.8961064834639071
AC004840.8,0.0040683546,0.8961064834639071
RP11-680G24.5,0.08919444,0.8961064834639071
AC098820.4,0.007444075,0.8961064834639071
RP11-2I17.1,0.027545646,0.8961064834639071
ZNF259P1,-0.0042770947,0.8961064834639071
RNF145,-0.031197432,0.8961064834639071
ABP1,0.0024352178,0.8961064834639071
KIAA1468,-0.05318281,0.8961064834639071
PAPOLG,-0.017538391,0.8961064834639071
RP1-202O8.2,-0.12362691,0.8961064834639071
CTD-2232E5.2,-0.22923666,0.8961064834639071
SNORA42,-0.44199246,0.8961064834639071
RP11-357N13.1,-0.20966507,0.8961064834639071
RP11-216N14.7,-0.027399564,0.8961064834639071
RABGAP1L-IT1,-0.0015970954,0.8961064834639071
RP11-597D13.7,0.019317815,0.8961064834639071
RP11-1079K10.2,0.30002746,0.8961064834639071
ANGPTL1,1.3773285,0.8961064834639071
PRG4,0.004351392,0.8961064834639071
RP11-298E9.6,-0.3300073,0.8961064834639071
RP11-244O19.1,-0.06888202,0.8961064834639071
SNORD114-26,-0.55381733,0.9121733224952608
RP11-570G20.1,-0.17359693,0.9121733224952608
AC015691.7,0.27915585,0.9121733224952608
SSX2B,-0.27596587,0.9121733224952608
RP11-226L15.1,-0.63806444,0.9121733224952608
CTA-363E6.6,-0.18922247,0.9121733224952608
KRT35,-0.33345908,0.9121733224952608
RAB42P1,-0.2744091,0.9121733224952608
RP11-268G12.1,0.11653906,0.9121733224952608
OR5B21,0.6560482,0.9121733224952608
RP11-317N8.3,0.066287346,0.9121733224952608
RP11-540O11.7,0.5021041,0.9121733224952608
RP11-140L24.3,0.4554723,0.9121733224952608
RP3-496C20.1,-0.025287896,0.9121733224952608
RP11-424G14.1,-0.11113499,0.9121733224952608
RP11-113C12.1,0.16827376,0.9121733224952608
PDZK1IP1-AS1,0.21529095,0.9121733224952608
RP5-1050D4.2,-0.094952434,0.9121733224952608
RP11-603J24.14,0.65889287,0.9121733224952608
PPIAP3,-0.75192237,0.9121733224952608
CTC-287O8.1,0.022676293,0.9121733224952608
CTC-499J9.1,0.13800098,0.9121733224952608
RP11-148G20.1,-0.11041828,0.9121733224952608
RP5-968J1.1,-0.0067269234,0.9121733224952608
ANKRD20A14P,0.38305527,0.9121733224952608
AL645728.3,-0.01589255,0.9121733224952608
C16orf11,0.029760122,0.9121733224952608
AC021066.1,-1.3567959,0.9121733224952608
AC140481.7,0.17459564,0.9121733224952608
AF064858.6,0.6864952,0.9121733224952608
RP13-137A17.6,0.67668754,0.9121733224952608
AC123768.1,-0.07427346,0.9121733224952608
KRT81,-3.1381023,0.9121733224952608
CITED1,0.049154077,0.9121733224952608
C10orf91,0.4550693,0.9121733224952608
TTTY14,-0.025193302,0.9121733224952608
RP11-22P4.2,-0.19906676,0.9121733224952608
PHOSPHO1,0.5176474,0.9121733224952608
NKAIN4,0.41712347,0.9121733224952608
RP11-243M12.1,-0.3297519,0.9121733224952608
FBXO39,0.45060647,0.9121733224952608
ARHGEF7-AS2,0.07227393,0.9121733224952608
RP11-32B11.2,0.614085,0.9121733224952608
WDR72,0.23989806,0.9121733224952608
NDUFS5P3,0.41652447,0.9121733224952608
SNORD88,0.18744764,0.9121733224952608
AQP5,0.24255502,0.9121733224952608
SLC12A3,0.11654751,0.9121733224952608
DHH,0.2812247,0.9121733224952608
UGT2B7,-0.2002563,0.9121733224952608
RP11-6J24.3,0.546487,0.9121733224952608
SNORD121A,0.27560636,0.9121733224952608
RPL30P14,-0.27451783,0.9121733224952608
RP11-361F15.2,0.13338293,0.9166062406452484
CTA-85E5.6,0.28670323,0.9166062406452484
RP11-224O19.5,-0.06014726,0.9166062406452484
FAM83H,-0.21973787,0.9166062406452484
EN1,0.3959941,0.9166062406452484
HMGN1P30,-0.16182372,0.9166062406452484
RP6-65G23.1,0.25615296,0.9166062406452484
KRTAP3-1,2.2943745,0.9166062406452484
AKNA,0.009818502,0.9166062406452484
DLX5,1.3588352,0.9166062406452484
NKAP,-0.016213808,0.9166062406452484
CTC-497E21.4,0.05548182,0.9166062406452484
RBBP4P4,0.032485463,0.9166062406452484
RP1-127B20.4,0.31971925,0.9166062406452484
RP3-437C15.1,0.01287592,0.9166062406452484
LA16c-316G12.2,0.041734766,0.9166062406452484
RP11-482L11.1,-0.23107974,0.9166062406452484
EPB41L4A-AS1,0.04056298,0.9166062406452484
SMIM1,-0.057921454,0.9166062406452484
AP002954.6,0.24350953,0.9166062406452484
ICAM4,0.38703254,0.9166062406452484
RP11-39K24.2,0.31930536,0.9166062406452484
RP11-77G23.2,-0.41118172,0.9166062406452484
TCP11L1,0.057938173,0.9166062406452484
RP1-83M4.2,-0.04210576,0.9166062406452484
PRKAR2A-AS1,0.08488544,0.9166062406452484
PCDHA3,1.1790092,0.9166062406452484
OGFRL1,0.26814333,0.9166062406452484
PON3,0.090641245,0.9166062406452484
RP5-1086K13.1,0.20572935,0.9166062406452484
PHYHD1,-0.023448551,0.9166062406452484
TFG,0.009985835,0.9166062406452484
CCDC89,-0.035286315,0.9166062406452484
TAS2R15,-0.14064388,0.9166062406452484
GALR3,-0.24889095,0.9166062406452484
HOPX,0.36755672,0.9166062406452484
RNA5SP370,-0.8563369,0.9166062406452484
PGBD5,0.20345172,0.9166062406452484
COX6A1,-0.002631603,0.9166062406452484
SHANK2-AS3,-0.04135153,0.9166062406452484
AC010974.3,-0.62489134,0.9166062406452484
AHRR,-0.09454914,0.9166062406452484
GALNT10,0.020402335,0.9166062406452484
RP11-333E13.4,0.10000524,0.9166062406452484
ZNF433,-0.018522482,0.9166062406452484
AC068610.3,-0.029596899,0.9166062406452484
AEBP1,0.03438376,0.9166062406452484
RPL23AP67,0.015772367,0.9166062406452484
STK3,-0.07756672,0.9166062406452484
DBNDD2,-0.26710212,0.9166062406452484
RP11-344H11.4,-0.14843504,0.9166062406452484
RP1-128M12.3,-0.08795996,0.9166062406452484
AP000997.2,0.29849434,0.9166062406452484
ARL5AP3,0.39107534,0.9166062406452484
RP11-57P19.1,0.0590508,0.9166062406452484
AC013448.1,0.06211848,0.9166062406452484
CTB-45I8.1,-0.41537878,0.9166062406452484
TRMT44,0.003015061,0.9166062406452484
GPR182,-0.24480125,0.9166062406452484
FDPSP4,-0.12707864,0.9166062406452484
RP11-30K9.6,-0.026602406,0.9166062406452484
RUNX1T1,0.042563863,0.9166062406452484
VN1R48P,-0.022323467,0.9166062406452484
WFDC10B,1.1754977,0.9166062406452484
RPS27P15,0.040824335,0.9166062406452484
AL035422.1,0.10686248,0.9166062406452484
MARVELD3,0.0036868395,0.9166062406452484
ULK4P3,0.050436556,0.9166062406452484
RP11-105C19.1,-0.062108375,0.9166062406452484
RP11-346C20.2,-0.27461955,0.9166062406452484
TRIP11,0.011045361,0.9166062406452484
RP11-253A20.1,-0.22888175,0.9166062406452484
DHRS2,0.04803108,0.9166062406452484
RP11-179H18.5,-0.43129343,0.9166062406452484
AC053503.11,0.04564044,0.9166062406452484
RP1-149A16.17,-0.07293877,0.9166062406452484
PCED1A,-0.0904679,0.9166062406452484
TPM3P4,-0.28661868,0.9166062406452484
RP11-187A9.3,-0.13626488,0.9166062406452484
RP11-834C11.4,0.8417782,0.9166062406452484
TPD52L2,0.008740874,0.9166062406452484
RP11-399E6.1,0.04336461,0.9166062406452484
ZNF516,-0.043994587,0.9166062406452484
KRR1P1,-0.077079386,0.9166062406452484
RP11-181B18.1,0.30585948,0.9166062406452484
LBH,0.14293756,0.9166062406452484
RP11-169L17.5,-0.23546408,0.9166062406452484
PRR19,0.008198482,0.9166062406452484
RP11-637A17.1,0.0053900317,0.9166062406452484
RP11-569G9.7,0.70954716,0.9166062406452484
RP3-410B11.1,-0.38563198,0.9166062406452484
HTN1,-0.02309939,0.9166062406452484
CH25H,0.657839,0.9166062406452484
SPATC1,0.30814642,0.9166062406452484
NDUFB10,-0.045883007,0.9166062406452484
UBAP1,-0.06407542,0.9166062406452484
RP11-414J4.2,0.31153613,0.9166062406452484
PRPH,0.38146508,0.9166062406452484
RP11-356K23.1,0.7605361,0.9166062406452484
RP11-240D10.4,-0.14078546,0.9166062406452484
FAM90A13P,-0.30914745,0.9166062406452484
NSUN5P1,-0.0074441507,0.9166062406452484
WI2-80423F1.1,-0.15425411,0.9166062406452484
RP11-75C9.1,0.6040408,0.9166062406452484
TAS1R3,-0.18633522,0.9166062406452484
RP11-56B16.3,-0.01665275,0.9166062406452484
CRNDE,-0.19787341,0.9166062406452484
RP11-385E5.5,0.043911282,0.9166062406452484
CSNK1D,0.06140838,0.9166062406452484
RP11-804F13.1,-0.4321191,0.9166062406452484
RP11-474D1.2,-0.117538184,0.9166062406452484
TTLL13,0.0339727,0.9166062406452484
RUNX3,1.2215149,0.9166062406452484
GALNT14,-0.4867797,0.9166062406452484
RP11-893F2.9,0.13101082,0.9166062406452484
RP11-399F4.4,-0.08537979,0.9166062406452484
CTD-2547E10.3,-0.110808715,0.9166062406452484
ZC3H7B,-0.013903527,0.9166062406452484
NAA10,-0.0024974435,0.9166062406452484
NKAPP1,0.029096246,0.9166062406452484
RNA5SP197,-1.0891747,0.9166062406452484
HSPD1P16,-0.019068303,0.9166062406452484
RP11-136K7.2,-0.072448805,0.9166062406452484
RP11-956J14.2,-0.38045844,0.9166062406452484
RP11-146F11.4,-0.035553377,0.9166062406452484
MAPKAP1,0.0028142836,0.9166062406452484
AC147651.4,-0.26561457,0.9166062406452484
GRAMD1C,0.1722475,0.9166062406452484
SPRED3,0.05443645,0.9166062406452484
FZD9,-0.16117598,0.9166062406452484
AC012363.13,0.15161103,0.9166062406452484
MIR628,0.53705156,0.9166062406452484
TCL6,-0.024429474,0.9166062406452484
TMPRSS4,0.0883827,0.9166062406452484
RP11-321E8.5,-0.17907126,0.9166062406452484
CTD-3239E11.2,0.027366411,0.9166062406452484
HVCN1,-0.045135617,0.9166062406452484
MIR125B1,-0.016906343,0.9166062406452484
ZNF37A,0.027972627,0.9166062406452484
LINC00173,0.035787683,0.9166062406452484
RP11-454F8.2,-0.058768112,0.9166062406452484
RP11-579D7.1,-0.13685247,0.9166062406452484
MIR1208,0.3704921,0.9166062406452484
AC110298.1,-0.54189813,0.9166062406452484
PPIAP21,-0.35871017,0.9166062406452484
RP11-214K3.5,-0.07925756,0.9166062406452484
RP1-86D1.4,-0.30059385,0.9166062406452484
RP11-666A20.3,-0.36151847,0.9166062406452484
RP11-103H7.1,-0.29970858,0.9166062406452484
C12orf70,0.28766274,0.9166062406452484
KIAA1919,-0.0072861407,0.9166062406452484
POLR2I,0.011617622,0.9166062406452484
GNG7,0.06100805,0.9166062406452484
BTF3P11,0.23210368,0.9166062406452484
KRASP1,-0.1968622,0.9166062406452484
XRRA1,-0.030141233,0.9166062406452484
AC073641.2,-0.0682415,0.9166062406452484
KLHL9,-0.0064305305,0.9166062406452484
TBX2,-0.2804413,0.9166062406452484
AC005237.4,-0.24942945,0.9166062406452484
RP11-20P5.2,-0.25974703,0.9166062406452484
HR,0.2861073,0.9166062406452484
MRPS36,-0.008251175,0.9166062406452484
LINC00330,-0.092260055,0.9166062406452484
RP11-290I21.2,-0.29725644,0.9166062406452484
RNA5SP477,-0.04523612,0.9166062406452484
MOB1A,-0.008255774,0.9166062406452484
RP3-340I3.1,-0.09233825,0.9166062406452484
ADAM20P1,-0.018672382,0.9166062406452484
PDXDC2P,0.027913196,0.9166062406452484
AC005488.11,0.006422917,0.9166062406452484
RP11-10J21.3,-0.23506808,0.9166062406452484
TMPRSS9,0.07361103,0.9166062406452484
RAB5C,-0.004341898,0.9166062406452484
GS1-124K5.3,-0.029247353,0.9166062406452484
RPSAP63,-0.2300103,0.9166062406452484
PCDHGA6,0.088571124,0.9166062406452484
RPS6KA3,-0.023718892,0.9166062406452484
RP11-35G22.1,-0.2253011,0.9166062406452484
CCDC25,-0.03445789,0.9166062406452484
RP11-170M17.1,-0.35248291,0.9166062406452484
FARP2,-0.014891009,0.9166062406452484
RHBDF2,0.05686584,0.9166062406452484
RP11-170J3.2,-0.2662068,0.9166062406452484
RP4-676J13.2,-0.07958708,0.9166062406452484
RNA5SP364,0.06336871,0.9166062406452484
TNFAIP2,-0.24501912,0.9166062406452484
RP11-360D2.2,-0.34560305,0.9166062406452484
RP5-884G6.2,-0.034483828,0.9166062406452484
AC013410.1,-0.9044907,0.9166062406452484
RP11-723O4.2,0.11202161,0.9166062406452484
AC016700.5,-0.2140808,0.9166062406452484
RP11-181C3.1,-0.045236748,0.9166062406452484
RP11-355I22.5,-0.35915938,0.9166062406452484
PACS1,-0.12052633,0.9166062406452484
BAG5,0.017276106,0.9166062406452484
AC093642.5,0.08303117,0.9166062406452484
CHFR,-0.028702153,0.9166062406452484
C11orf42,0.026997868,0.9166062406452484
AC018635.1,-0.2628321,0.9166062406452484
RP11-883G10.1,-0.31797552,0.9166062406452484
UBC,-0.002184773,0.9166062406452484
RP11-513N24.1,-0.080087945,0.9166062406452484
RP11-558O12.1,-0.35305214,0.9166062406452484
CTC-425O23.2,0.1565927,0.9166062406452484
SPATA13,-0.04333764,0.9166062406452484
TMEM237,-0.022074588,0.9166062406452484
RP4-673D20.3,0.02699326,0.9166062406452484
UNC80,0.07259848,0.9166062406452484
AZGP1,0.02299445,0.9166062406452484
SYNRG,-0.012954789,0.9166062406452484
RASGEF1B,0.17126128,0.9166062406452484
SNAPC1,-0.06578453,0.9166062406452484
RP11-798K23.5,-0.20544623,0.9166062406452484
XXbac-B476C20.13,0.012599005,0.9166062406452484
RP11-37B2.1,-0.046154946,0.9166062406452484
PTPRC,-0.05263404,0.9166062406452484
CSDC2,-0.170502,0.9166062406452484
CTC-756D1.2,0.05691018,0.9166062406452484
WI2-89927D4.1,0.1290131,0.9166062406452484
HMCN2,0.8461926,0.9166062406452484
RP11-32M23.4,-0.12904494,0.9166062406452484
APOA1BP,-0.015397824,0.9166062406452484
LUC7L3,-0.023716124,0.9166062406452484
AC006355.3,-0.5313078,0.9166062406452484
AL360004.1,-0.04235272,0.9166062406452484
BIN1,0.032197457,0.9166062406452484
ZNF734P,0.60306644,0.9166062406452484
RP11-626H12.3,-0.182579,0.9166062406452484
RP11-432I5.8,0.36075702,0.9166062406452484
SNTB1,0.20542122,0.9166062406452484
IGBP1P1,0.024816584,0.9166062406452484
TOMM22P5,-0.04251928,0.9166062406452484
PCDHGB7,-0.00242527,0.9166062406452484
RP11-218C23.1,-0.16238418,0.9166062406452484
LPAR6,0.10514451,0.9166062406452484
RP11-512G13.1,-0.4479853,0.9166062406452484
SYT16,-0.0031760756,0.9166062406452484
DHX16,-0.1071957,0.9166062406452484
AC010084.1,-0.15545997,0.9166062406452484
KB-1639H6.4,-0.58305234,0.9166062406452484
RP11-1149O23.1,-0.20996761,0.9166062406452484
RP11-183G22.1,-0.6018984,0.9166062406452484
RP11-19N8.4,0.11900365,0.9166062406452484
RP11-394B2.6,-0.2953783,0.9166062406452484
RP1-34L19.1,-0.020738164,0.9166062406452484
RSPO2,0.91978484,0.9166062406452484
PMP2,-0.4151943,0.9166062406452484
SLC35G3,-0.06691966,0.9166062406452484
NAV1,-0.083670534,0.9166062406452484
AC004383.3,0.124343365,0.9166062406452484
AC129492.6,-0.09679081,0.9166062406452484
AC004166.6,0.04165675,0.9166062406452484
IL28RA,0.042358514,0.9166062406452484
GNGT1,-0.33283916,0.9166062406452484
NR2F1,0.039580524,0.9166062406452484
NOP9,-0.04069471,0.9166062406452484
AC104088.1,0.03525049,0.9166062406452484
RP5-1068H6.3,0.065689445,0.9166062406452484
LA16c-444G7.1,0.023228314,0.9166062406452484
RP11-932O9.1,-0.13870059,0.9166062406452484
RP11-637I8.2,0.18929863,0.9166062406452484
FPR3,0.31277564,0.9166062406452484
MCMDC2,0.031478077,0.9166062406452484
FOXN3-AS2,0.1671103,0.9166062406452484
RP11-195B3.1,0.021862097,0.9166062406452484
RP11-789L4.1,0.22434695,0.9166062406452484
LOX,-0.037015386,0.9166062406452484
SNORD116-18,0.96969354,0.9166062406452484
RP11-13G14.4,0.09124817,0.9166062406452484
RP11-428C6.2,0.36319587,0.9166062406452484
AC106900.6,0.28058642,0.9166062406452484
GSTO2,-0.23503627,0.9166062406452484
MIR4500HG,-0.3260532,0.9166062406452484
CTD-2382E5.1,0.17166175,0.9166062406452484
CTD-2555A7.2,-0.3855511,0.9166062406452484
CDK19,-0.10154024,0.9166062406452484
ZNF649,-0.032389425,0.9166062406452484
CDKN1B,-0.017657889,0.9166062406452484
RP1-184J9.2,0.005976089,0.9166062406452484
STK17B,0.20096774,0.9166062406452484
AC007362.3,0.44455108,0.9166062406452484
ZC3H12C,0.03416915,0.9166062406452484
C2orf50,-0.008808329,0.9166062406452484
LYPD6B,2.2799659,0.9166062406452484
FGFR1,0.021420607,0.9166062406452484
FDFT1,0.07892817,0.9166062406452484
ADCYAP1R1,1.2497673,0.9166062406452484
RP4-633I8.2,-0.35421893,0.9166062406452484
RP11-426C22.4,0.12771995,0.9166062406452484
IGBP1-AS1,0.091341,0.9166062406452484
RASAL2-AS1,0.16751963,0.9166062406452484
QDPR,0.003295599,0.9166062406452484
TCP11,0.036629025,0.9166062406452484
AC021016.6,0.9658498,0.9166062406452484
ZNF408,0.08640156,0.9166062406452484
AC008440.10,0.34837833,0.9166062406452484
C15orf43,0.02429392,0.9166062406452484
CNN2P1,-0.062097907,0.9166062406452484
ZNF488,0.104648046,0.9166062406452484
FAM159B,0.6477367,0.9166062406452484
GJC3,-0.015901217,0.9166062406452484
RPL31P61,0.1771632,0.9166062406452484
RP11-1110J8.1,-0.018105784,0.9166062406452484
IRF5,-0.021537075,0.9166062406452484
C9orf38,0.030624198,0.9166062406452484
DNAH9,0.14602472,0.9166062406452484
RP3-354N19.3,-0.17538714,0.9166062406452484
TAB3P1,0.7756493,0.9166062406452484
AC105760.3,0.036423206,0.9166062406452484
RNF148,-0.32719126,0.9166062406452484
MEGF6,0.75785196,0.9166062406452484
AL590867.1,0.030803666,0.9166062406452484
MAGEC3,0.10981475,0.9166062406452484
CA4,2.4510288,0.9166062406452484
FSIP2,0.02815174,0.9166062406452484
ZNF592,-0.00334444,0.9166062406452484
IMPDH1P4,0.5141297,0.9166062406452484
RP11-977G19.12,0.070843585,0.9166062406452484
PDE6C,-0.08933093,0.9166062406452484
RP11-244K5.4,0.3759444,0.9166062406452484
RP11-269C4.2,0.25431558,0.9166062406452484
SLC18B1,0.11629076,0.9166062406452484
SERF1B,-0.030474853,0.9166062406452484
ALDOAP2,-0.06607652,0.9166062406452484
FLG,-0.12689406,0.9166062406452484
CUX2,0.35614434,0.9166062406452484
GXYLT1P1,-0.07310244,0.9166062406452484
RP1-305B16.3,-0.010124524,0.9166062406452484
RP11-834C11.7,0.18187849,0.9166062406452484
AC002480.4,0.24519934,0.9166062406452484
BX255923.1,0.014374182,0.9166062406452484
FTLP17,0.5513567,0.9166062406452484
SEMA3G,-0.20710333,0.9166062406452484
RP11-554A11.4,0.10145092,0.9166062406452484
AC113167.1,-0.030122353,0.9166062406452484
NAT14,0.044650868,0.9166062406452484
AC079807.4,0.14386529,0.9166062406452484
RP11-143O10.1,0.3715126,0.9166062406452484
FSTL1,0.089339055,0.9166062406452484
PSG1,-0.18965946,0.9166062406452484
ZNF860,0.1523196,0.9166062406452484
RP1-43E13.2,-0.009874405,0.9166062406452484
CTC-281M20.2,0.017927468,0.9166062406452484
SPACA5,0.18200083,0.9166062406452484
RP11-460E7.6,5.7463265e-05,0.9166062406452484
AC034229.1,0.17624077,0.9166062406452484
SNHG11,0.021644637,0.9166062406452484
NECAP2,0.08295376,0.9166062406452484
LOXL1-AS1,0.014876523,0.9166062406452484
GMCL1P1,0.019532597,0.9166062406452484
PCED1CP,-0.3210257,0.9166062406452484
AC092168.2,0.20134619,0.9166062406452484
GYG2-AS1,0.027086383,0.9166062406452484
RP11-709D24.6,0.11863679,0.9166062406452484
SYTL5,0.3566195,0.9166062406452484
AC017006.3,0.5039293,0.9166062406452484
RP11-950C14.8,0.24604589,0.9166062406452484
RP11-569A11.1,-0.17626466,0.9166062406452484
CCL11,2.1793306,0.9166062406452484
RP1-59D14.3,0.08165187,0.9166062406452484
RP11-203J24.9,0.13239884,0.9166062406452484
OSM,0.1871585,0.9166062406452484
TINAGL1,0.96549845,0.9166062406452484
EEF1A1P32,0.04644861,0.9166062406452484
RP11-457P14.4,-0.018007487,0.9166062406452484
RP11-691L4.2,0.26506147,0.9166062406452484
RP11-973F15.1,0.5615077,0.9166062406452484
NXPE1,0.10361958,0.9166062406452484
RPL26P35,0.07463998,0.9166062406452484
RNU5B-1,0.38940147,0.9166062406452484
RP11-1018N14.2,0.08887897,0.9166062406452484
RP11-165H20.1,0.08643805,0.9166062406452484
RTKN2,0.19977513,0.9166062406452484
AC004980.11,0.010056972,0.9166062406452484
AL353354.1,0.10299543,0.9166062406452484
TTC7A,-0.11165416,0.9166062406452484
CARM1P1,0.065091416,0.9166062406452484
RP11-807H17.1,-0.10882635,0.9166062406452484
RP11-574O7.1,-0.28854275,0.9166062406452484
RP11-70F11.8,-0.006736739,0.9166062406452484
DDOST,0.03750688,0.9166062406452484
RP11-553L6.2,0.0040666787,0.9166062406452484
CTC-251H24.1,0.26474342,0.9166062406452484
RP11-945A13.1,1.2711818,0.9166062406452484
RP11-61L23.2,-0.21703205,0.9166062406452484
RP11-327P2.5,0.12767072,0.9166062406452484
TRAF3IP2-AS1,0.07370586,0.9166062406452484
MSANTD2P1,0.15192235,0.9166062406452484
RP11-460E7.7,0.058748197,0.9166062406452484
AC007000.11,0.029372962,0.9166062406452484
TNNC1,-0.349814,0.9166062406452484
GPR89A,0.095527604,0.9166062406452484
F11,0.39858413,0.9166062406452484
SHC1P1,-0.6143782,0.9166062406452484
RP11-382K22.1,-0.5802782,0.9166062406452484
UBXN2A,0.010825666,0.9166062406452484
RP11-414K1.3,-0.14797749,0.9166062406452484
RP11-91E8.1,0.077232316,0.9166062406452484
RP11-212D3.4,-0.056024466,0.9166062406452484
RP11-522D2.1,1.2954099,0.9166062406452484
BANF1P1,-0.060097516,0.9166062406452484
RP11-64K12.9,0.038239136,0.9166062406452484
ROCK2,0.0016048918,0.9166062406452484
JAKMIP1,1.1485729,0.9166062406452484
CTD-2201E9.4,-0.08285862,0.9166062406452484
PACSIN1,0.3440855,0.9166062406452484
AC092415.1,0.007051214,0.9166062406452484
RP11-702F3.3,0.10577099,0.9166062406452484
AC008278.3,-0.20956454,0.9166062406452484
PPP1R8P1,0.41035312,0.9166062406452484
RP11-179B15.2,-0.046570573,0.9166062406452484
AC129778.3,-0.0703008,0.9166062406452484
LAT,0.14183031,0.9166062406452484
RP11-266K4.12,0.16641371,0.9166062406452484
DOK3,0.19042318,0.9166062406452484
TRIM54,0.47777387,0.9166062406452484
PHBP8,0.043431748,0.9166062406452484
RP11-184D12.1,0.065814294,0.9166062406452484
GDI1,-0.010384354,0.9166062406452484
RP11-259P15.3,-0.12055852,0.9166062406452484
IL15,-0.054201007,0.9166062406452484
ZNF402P,-0.026636336,0.9166062406452484
RP11-83A24.1,0.14830624,0.9166062406452484
RPS10P7,0.15709461,0.9166062406452484
RP11-445F6.2,-0.026272412,0.9166062406452484
IQCJ-SCHIP1,0.075530134,0.9166062406452484
RP11-25C15.1,-0.39180198,0.9166062406452484
F2,0.11388536,0.9166062406452484
RP1-69D17.3,0.090628,0.9166062406452484
ZNF700,0.03504344,0.9166062406452484
GPX1P1,0.14564805,0.9166062406452484
CKB,0.067034446,0.9166062406452484
CXCR5,0.24768697,0.9166062406452484
AC023797.1,-0.030169513,0.9166062406452484
AL158821.1,-0.014003593,0.9166062406452484
EPHA1-AS1,-0.001498005,0.9166062406452484
CTB-134H23.2,-0.10732523,0.9166062406452484
RP11-316M1.11,0.23223647,0.9322198682615883
RP11-280G9.1,0.024656227,0.9322198682615883
LINC00159,0.1016137,0.9322198682615883
AC097374.5,0.33016124,0.9322198682615883
RP11-809C9.2,0.42940813,0.9322198682615883
RP11-445N18.6,0.46818593,0.9322198682615883
RP11-473C18.3,0.12123477,0.9322198682615883
RP1-95L4.2,0.25701356,0.9322198682615883
AC012074.2,0.59725696,0.9322198682615883
RP11-162G10.5,0.09181854,0.9322198682615883
A3GALT2P,0.062009707,0.9322198682615883
RP11-798K23.2,-0.06237094,0.9322198682615883
MIRLET7F1,-0.10267871,0.9322198682615883
ATP8A2P2,0.21438523,0.9322198682615883
RP11-293G6__A.3,-0.026973195,0.9322198682615883
CTD-2339M3.1,0.25983015,0.9322198682615883
RP11-354K1.1,0.4277023,0.9322198682615883
AC009299.4,0.1996348,0.9322198682615883
RP11-182J1.10,-0.024556424,0.9322198682615883
OR52B6,0.41734245,0.9322198682615883
RP11-181F12.1,0.026324075,0.9322198682615883
HFM1,0.0093437545,0.9322198682615883
RP11-362L22.1,0.53902036,0.9322198682615883
RP11-611O2.2,0.347212,0.9322198682615883
MTMR8,1.3740789,0.9322198682615883
AP001476.4,0.30429378,0.9322198682615883
DHFRP2,-0.25443387,0.9322198682615883
AC003079.1,0.100638315,0.9322198682615883
FAM124B,0.022065012,0.9322198682615883
RP11-680F20.10,0.28833425,0.9322198682615883
RP11-308K2.1,0.86701256,0.9322198682615883
RP11-561N12.4,0.17283192,0.9322198682615883
AL139815.1,0.24853499,0.9322198682615883
RP11-541P9.3,-0.046969425,0.9322198682615883
RP11-174F8.1,-0.40964544,0.9322198682615883
AL021917.1,-0.19064718,0.9322198682615883
RNA5SP449,-0.117586665,0.9322198682615883
GS1-519E5.1,-0.029468047,0.9322198682615883
RP11-84P7.3,-0.19424084,0.9322198682615883
RP11-641A6.2,-0.08567347,0.9322198682615883
RP1-140K8.1,0.56038356,0.9322198682615883
COX6CP1,-0.19757523,0.9322198682615883
RP11-303E16.6,-0.28086764,0.9322198682615883
KRT9,-1.4898548,0.9322198682615883
SCARNA2,0.69625556,0.9322198682615883
RP11-479O16.1,-0.08282807,0.9322198682615883
KRT83,-2.9412882,0.9322198682615883
AP000439.2,0.03231372,0.9322198682615883
RP11-379F4.1,-0.40966898,0.9322198682615883
FAM83A,-0.05372477,0.9322198682615883
CDC42P1,-0.18314826,0.9322198682615883
AC087294.2,0.008739648,0.9322198682615883
GS1-57L11.1,0.25322294,0.9322198682615883
PLSCR2,0.13365407,0.9322198682615883
AQP7,-0.20548303,0.9322198682615883
RP11-1134I14.4,0.6756438,0.9322198682615883
CT45A4,-0.36807725,0.9322198682615883
RNGTTP1,1.0165802,0.9322198682615883
MLLT10P2,0.093113035,0.9322198682615883
GAPDHP15,0.6336425,0.9322198682615883
RP11-752G15.4,0.21753909,0.9322198682615883
RP11-69L16.3,-0.28169367,0.9322198682615883
RP11-30K9.1,-0.987149,0.9322198682615883
MB,0.008832541,0.9363658096063813
CCDC53,-0.02055788,0.9363658096063813
ZNF385D,0.6292492,0.9363658096063813
C9orf84,-0.0003679608,0.9363658096063813
ABCD3,-0.016891124,0.9363658096063813
SNORD116-16,0.03590221,0.9363658096063813
TAS2R14,-0.00071953615,0.9363658096063813
KIAA1199,-0.087473154,0.9363658096063813
HSD17B7P1,-0.055227675,0.9363658096063813
PIGR,-0.021692617,0.9363658096063813
MEIOB,-0.12526135,0.9363658096063813
ZNF257,-0.40949255,0.9363658096063813
EDNRB,-0.46839347,0.9363658096063813
AC084117.3,-0.017754836,0.9363658096063813
AC003051.1,0.0039125867,0.9363658096063813
CPA6,0.3185369,0.9363658096063813
TBC1D4,-0.018387463,0.9363658096063813
RP11-274M17.2,-0.037336104,0.9363658096063813
STAU1,-0.019541737,0.9363658096063813
C1orf129,-0.26466015,0.9363658096063813
