symbol,logFC,pval,padj
KRT12,0.0007345862686634064,0.01297086720899126,0.029613462742919087
CCDC28A,-0.003916129469871521,0.012978349761203474,0.02962849583968094
PHBP1,-0.0012128702364861965,0.012986569279971247,0.02964520917342267
LINC00311,-0.0013442797353491187,0.012991051665306787,0.029653389809532856
ZAP70,0.0010761714074760675,0.012993428260150989,0.029656762966497087
RAB17,0.003904826007783413,0.013011527459853145,0.02969601912830148
C2orf72,0.0005993607919663191,0.013035761650723445,0.029749270692047313
TPM3P8,-0.0046528540551662445,0.01305143647014723,0.029782982663566486
RP11-255M2.2,-7.26195503375493e-05,0.013063511369289845,0.029808475631377486
C8orf46,0.0028244531713426113,0.013088388768593905,0.02986317595047064
TMEM55B,0.019399568438529968,0.013092021526267919,0.029869399132845385
MIEN1,-0.0034530460834503174,0.013112460816096204,0.02991396284499027
RP11-3B12.4,0.0008416894706897438,0.01311584478745622,0.02991961412901811
RPS6KA5,0.0037901513278484344,0.01311676319354109,0.02991964062017893
ATF4P1,0.00033289979910477996,0.013128384581963979,0.029944079170600133
RP11-61K9.2,0.0007123143877834082,0.013134215957671523,0.02995530901523273
GGTA1P,0.0018056349363178015,0.013139283155674066,0.029964794561892855
TDPX2,0.0016684364527463913,0.013140356446619681,0.029965171121446983
TMEM171,0.018710047006607056,0.013140492743467706,0.0299634110622472
KCTD9P2,-0.004930916242301464,0.013142094331611471,0.02996499222386293
SLC22A15,0.01420682668685913,0.013151315572784185,0.02998394536511983
DZIP3,-0.005273789167404175,0.013166626788555421,0.030016779581868727
RP11-24B21.1,-0.0009668455459177494,0.013179127082314257,0.03004320147028872
RP11-356I2.4,-0.0005128227639943361,0.013190826379322009,0.030067793878116037
CCDC163P,-0.0014241710305213928,0.013199532443612326,0.030085560443284656
FIS1,-0.017230749130249023,0.013207798822969723,0.030102322453815434
PHAX,-0.019691646099090576,0.013209707802797248,0.030104593794259928
FBXL6,-0.0006158202886581421,0.013221227140021692,0.03012876507251991
HDAC10,0.002897113561630249,0.013230981032635,0.03014891016379778
PHYHIP,-0.0006626700051128864,0.013235937724702275,0.030158122037604557
LYL1,-0.0009706940036267042,0.013262637978464989,0.030216871985875728
ZNF446,0.004236601293087006,0.013266746261229269,0.030224145058983614
RP11-632K20.1,0.0024858233518898487,0.013271440458539617,0.030232751859259503
DIRC1,0.000548175536096096,0.013321411259357976,0.030344491853815422
GCNT1,-0.004765525460243225,0.01335143066998673,0.030410772812109084
MRPL35P1,-0.00034495649742893875,0.013366555254497476,0.03044312077187438
RP11-196G11.2,0.0024053172674030066,0.013404489714173823,0.03052741152120136
RP11-638I2.10,-0.005239671096205711,0.013405236245903911,0.03052700461961485
FURIN,-0.01452016830444336,0.013409707578402517,0.030535079472007662
PITPNA-AS1,-0.008401913568377495,0.01341611749987897,0.030547567242323277
STK36,0.028472095727920532,0.013423547251130612,0.03056237521053371
DDT,-0.007263757288455963,0.01342660717978142,0.030567232725928928
ZNF572,-0.00029659364372491837,0.013436017113422979,0.030586545098481525
CTD-2165H16.4,0.0017121040727943182,0.01344652150472934,0.030608346122700556
RP11-77H9.2,-0.0037755388766527176,0.013471390457417583,0.030662839965679714
TXNDC16,-0.0018530860543251038,0.013484417358778245,0.030690373922390025
CYP2C8,0.0013102844823151827,0.01348558713383261,0.030690919263402328
CTSL3,0.0010344642214477062,0.013491865401461448,0.030703089793863058
RFX4,0.0005322255892679095,0.01350025237595961,0.03072005704446809
FAM183A,0.0007805452914908528,0.013503206463038975,0.03072466017846845
TRAC,-0.0006130755646154284,0.013527141343087398,0.03077699824956342
AC009950.2,0.0006983301136642694,0.013527228897900145,0.030775075328291754
RBM5,-0.0025347471237182617,0.013531808761461957,0.030783372179015257
INPP4A,0.019380569458007812,0.013542979964869119,0.030806661423016655
RP11-509J21.1,0.00203975522890687,0.013581282177191385,0.030891658998788762
CNNM3,0.01564687490463257,0.013583426751006041,0.03089440722750702
RSPH1,0.0004873887519352138,0.013590416415449882,0.030908174085178444
SUV420H1,-0.005620896816253662,0.013591524523432274,0.030908563763915355
XIAP,0.0232832133769989,0.013596688025476656,0.030918175148215182
SAFB2,-0.005846917629241943,0.01361327302237471,0.030953755314813144
FCAR,-0.0013525772374123335,0.013622401157830859,0.030972376392132663
CEACAM22P,0.00027907174080610275,0.01363796579681868,0.031005628158618643
RP11-134F2.2,0.00040298301610164344,0.013640628772928926,0.03100954570502893
HOXD9,0.0017916824435815215,0.013657265313692933,0.031045226939393614
GSTT2,-0.005987860262393951,0.0136576285676035,0.031043913928635813
RP11-370B6.1,-0.00017275279969908297,0.013659678497403367,0.031046434664312467
RP11-307C19.1,0.0003317970840726048,0.013675035706380213,0.031079198452404956
ZNF142,-0.017544925212860107,0.013687469566508716,0.03110531430173945
PSG6,0.0021420158445835114,0.013693411500064409,0.031116674410786856
NBR2,0.006817396730184555,0.013697973654218825,0.031124897783964614
RP13-188A5.1,0.001079116016626358,0.01369817743441986,0.03112321749405614
CA9,-0.0007688369369134307,0.013711677606697451,0.031151745688424045
DIABLO,0.009068980813026428,0.013723406270375467,0.031176245517146692
POLR2J,-0.014362841844558716,0.013738697918481074,0.031208835650277662
SWSAP1,0.00037283170968294144,0.013741319183115826,0.031212641225864427
ANKRD20A11P,0.00023364659864455462,0.013756745341421838,0.031245529878172612
ZNF296,-0.0007851026020944118,0.01378236128064642,0.03130155633638
DRD4,0.0015462758019566536,0.0137837515452287,0.0313025591737092
TTC7B,0.015795066952705383,0.013792568550412238,0.03132042665663123
AC112198.1,-0.0015152490232139826,0.013793995462594449,0.03132151127164709
ZFP41,0.01085025817155838,0.013800668127978762,0.03133450625396774
RP11-673E1.3,0.003146715462207794,0.013805174794068256,0.03134258187093388
RP1-45I4.3,0.0012422585859894753,0.013834390250927968,0.03140675012586819
TDRD9,-0.0011920796241611242,0.013847068419628678,0.031433369281434344
RNF144A,-0.00218000914901495,0.013851911745247868,0.03144220060776372
RP11-385J1.2,0.0011459479574114084,0.013859972580824503,0.03145833358356638
CTD-2583A14.1,0.000700276461429894,0.01386165695942533,0.03145999252828716
PRDM12,0.0005458102095872164,0.01386237377494745,0.03145945544428029
LTB4R2,0.0020589688792824745,0.013867464172522777,0.03146884321680805
WIPF3,0.00022232832270674407,0.013885940650132177,0.03150860406788469
FBXO24,-0.0011814874596893787,0.013891075136914888,0.031518087205508645
GAS2,0.0020885346457362175,0.013893840603618672,0.031522194232029024
IL12B,-0.00035929642035625875,0.013896741103746899,0.03152660703507487
RP11-253E3.3,-0.005149161443114281,0.013905554708259457,0.0315444329734631
AL033381.1,0.001033938955515623,0.013907693718895301,0.03154711633816516
RP11-492D6.3,-0.0015282609965652227,0.013915164719535494,0.03156189316842467
RP1-3E10.2,0.0010822614422068,0.013915497451536212,0.03156047830722005
PRR4,0.004861213266849518,0.013920129501926318,0.03156881386459955
P2RY11,0.0004583187401294708,0.01392433108679885,0.03157617211057925
AC073346.2,-0.024393677711486816,0.013925374921073921,0.0315763690138708
ZNF41,-0.009415268898010254,0.013927372810077025,0.03157872910036362
AC092171.4,0.02114197611808777,0.013928038833265351,0.03157806921621592
RP1-283E3.4,0.009466856718063354,0.013931711501552738,0.03158422571071407
CDKN1B,0.007814586162567139,0.013933079984472048,0.03158515795861595
PFN2,0.0015009641647338867,0.013937096134635124,0.031592091712165836
SFTPA2,0.00013850771938450634,0.013937735577845296,0.03159137084502339
AC226150.4,0.0009591825073584914,0.013950755623061192,0.031618710110104684
TBC1D12,-0.0026856064796447754,0.013953315931017077,0.031622340761309736
SH3TC2,0.008023615926504135,0.013956823552263147,0.031628117658442485
AC096574.4,-0.00372482743114233,0.01397008609790815,0.031655998269382556
PAPSS1,-0.033310264348983765,0.01398367675453232,0.031684618494423424
CYP2A6,0.001592700951732695,0.01398536629975605,0.03168627075880319
GIPR,-0.0028332278598099947,0.013992180647569599,0.03169953312733857
MTMR7,-0.0034687798470258713,0.014001024090632008,0.031717390310360666
AC004019.10,0.00173574173822999,0.01400803568170115,0.031731095518174476
RASA4CP,0.0017855353653430939,0.014017015359346843,0.03174925666105918
HIVEP1,0.04754705727100372,0.014060887386867157,0.03184644284250974
PTPLB,-0.02815571427345276,0.014062295102753078,0.0318474450487568
RP3-403L10.2,0.00029519383679144084,0.014075252337630937,0.03187460198216423
CTB-33O18.1,0.0007610208122059703,0.014082280853690685,0.0318883300231641
RP3-344J20.2,0.0003684796392917633,0.01408288111345924,0.031887500846732614
LINC00601,0.00021259495406411588,0.014087975199376247,0.031896846339354926
BX284650.2,0.001856849412433803,0.01408853929448055,0.03189593481689212
RAB12,0.06290185451507568,0.014092970912666997,0.03190377874877857
MORN3,0.0015688121784478426,0.014094973307505813,0.03190612268668731
TBX6,0.002076731063425541,0.01409708521504765,0.0319087141847086
RP11-968A15.2,-0.0012983132619410753,0.014110865462775655,0.03193771477186738
CTC-378H22.2,0.0006672675954177976,0.014116652767509567,0.03194862185773909
RP11-592B15.4,-0.006486758589744568,0.01412004416702472,0.03195410543833886
AC069513.3,-0.006474968045949936,0.014122533506334155,0.03195754701608226
ZNF498,-0.007002845406532288,0.014133644841289842,0.03198049729381144
RP11-125B21.2,0.0008551066275686026,0.014138071604041971,0.031988320138199605
RP5-1085F17.3,0.005645783618092537,0.014141367426130801,0.031993583257349544
ARHGEF11,0.02264946699142456,0.014144837496616214,0.03199923984921851
DNAJC3,0.01005670428276062,0.014149340655203152,0.03200723261472837
GLUD1P3,-0.0036539826542139053,0.014149660403539545,0.03200576163808784
RP11-650L12.2,-0.0009131408296525478,0.014158058524221579,0.03202256244904655
RP11-410L14.2,-0.0007871822454035282,0.014160627333350122,0.03202617717896273
NAB1,0.03832206130027771,0.014169424953443043,0.03204387774769385
RP3-327A19.5,0.005469654221087694,0.01418008594814116,0.03206578958665736
AC097523.3,0.0019422110635787249,0.014184627177313187,0.03207386058905212
SLC25A5P3,-0.002953196642920375,0.014193612968647117,0.0320919797094848
PLXNA2,0.01397872343659401,0.01420966519283758,0.03212607256664903
AC113612.2,-0.0004152845358476043,0.01420982112369087,0.03212422391066668
GRIFIN,0.00019328936468809843,0.014217408653139571,0.032139175014410805
AC003104.1,-0.0006375100929290056,0.014219767346654267,0.0321423048299553
RP11-593F23.1,0.0009416283573955297,0.014245378805760503,0.03219799107385038
SNX18P25,0.0008722610073164105,0.014247438431159852,0.03220044051209804
RP11-1024P17.1,0.0016010617837309837,0.014258973851051732,0.03222430426133232
LINC00174,0.009817078709602356,0.014259452384250427,0.03222317864655454
IL21R-AS1,-0.0005715831648558378,0.01427028785717525,0.03224545595449236
RP11-144L1.2,-0.0016736090183258057,0.014291640906684139,0.032291494331030825
DOCK6,0.009810402989387512,0.014316192188516,0.032344752208989684
RP11-959I15.1,-0.0008524064323864877,0.014323140220838795,0.03235823427501377
AC090952.4,0.002630331087857485,0.014341440223737385,0.032397358632220666
RP11-6O2.3,0.0022508585825562477,0.014348335029250139,0.03241071501951861
IGFBPL1,-0.00038499850779771805,0.014380100749004561,0.03248024535962524
FAM228A,0.0004517541965469718,0.014381529354689294,0.03248124861783649
CEP164,-0.013985663652420044,0.014393334392942818,0.03250568571493143
RHOQP2,0.008931964635848999,0.014402667957216123,0.03252453831006406
ITGB7,-0.002904249355196953,0.014403996480991062,0.03252531233850945
SLC8A2,-0.00019068969413638115,0.014410287636469999,0.032537291491502605
RP11-445O3.2,0.00011713639833033085,0.01441843022028317,0.03255344909800487
AC073343.1,-0.00021263910457491875,0.014436418548683647,0.03259183236495497
MON2,-0.027610957622528076,0.014444968001804937,0.03260890251912656
GS1-124K5.12,0.0010585039854049683,0.014445368583575506,0.032607575864751576
RP3-406P24.1,-0.006909439340233803,0.014458649612344804,0.03263532247635222
PPP1R14BP2,-0.0014439732767641544,0.014468657602408461,0.03265567806221131
RP11-525G13.2,-0.0013164151459932327,0.01447785990038038,0.0326742125453523
ZNF687,0.020497336983680725,0.014483359649765557,0.032684389005130605
AP005482.1,0.0015083595644682646,0.014495795042434324,0.03271021456880868
RP11-764K9.1,0.0012726299464702606,0.014512693787109041,0.03274610760484598
SNX17,-0.005820274353027344,0.014519422919484532,0.032759050822510405
EFHA2,-0.013112977147102356,0.014522746456313792,0.03276430901374862
RAD9B,-0.002264643320813775,0.014523561066465445,0.032763906562835184
ZDHHC20,-0.04592582583427429,0.01452941441919081,0.0327748703603747
NCOA2,0.01912212371826172,0.014533358492946943,0.032781526078396524
RP11-250B2.5,-0.0020333132706582546,0.014534979509854376,0.03278294134442854
TOM1L2,0.008201494812965393,0.014559108780724708,0.03283511922214708
PHF3,-0.009060382843017578,0.014583257065584578,0.032887332846624505
RP4-794H19.1,0.002917697187513113,0.014587045695704117,0.03289362853538528
CCDC13,0.002185211284086108,0.014587261948278465,0.03289186824188122
RP11-809F4.2,-0.012703441083431244,0.014593402903866445,0.03290346650355838
FAM13C,-0.0010274604428559542,0.014602435386540415,0.03292158220559624
ARHGAP9,0.0007323272293433547,0.01460700067852718,0.032929624719049214
PGRMC2,0.0946393609046936,0.014620817713089491,0.0329585215852557
RP11-70P17.1,0.0008726734085939825,0.014625727753687165,0.032967337562024045
PUS10,-0.004914041608572006,0.014634599929276772,0.032985082633136625
AC034220.3,0.007161769084632397,0.01464728058265923,0.033011408662899
RP11-1391J7.1,0.004208315163850784,0.014655815665391687,0.03302838862643254
UGDH-AS1,0.004356116056442261,0.014664780665023672,0.03304633506641552
BTN1A1,-7.389727397821844e-05,0.014665451594900259,0.03304559006854702
AC093698.2,-0.000812919286545366,0.014668003282992403,0.033049082786283414
PAX3,-0.014328702352941036,0.014682729080503748,0.03308000314176997
DLGAP3,-0.0007058446644805372,0.014688857761523325,0.03309155140253053
CTD-2058B24.2,0.00022056326270103455,0.014690391030440357,0.03309274609472108
RP11-1069G10.2,0.00040941848419606686,0.014691905518397663,0.03309389831919244
PARD3,-0.0032113492488861084,0.014696582429992897,0.03310217334136225
ZNF559,-0.0031017661094665527,0.014709996102762857,0.03313012432837273
PCDHB15,0.0026713674888014793,0.0147144793741645,0.03313795965808188
RP11-98J23.2,-0.0010063819354400039,0.014717759708689573,0.033143085011480514
RP5-907D15.3,-0.0004307689378038049,0.01474670953692988,0.03320601113567197
AC004463.6,-0.0014920169487595558,0.014748691314536311,0.033208207310162795
PHF2P2,-0.0008817667840048671,0.014758118693607826,0.033227166584482444
KRT9,-0.0010860207257792354,0.014761644048526607,0.03323283606585258
U73169.1,0.00017590285278856754,0.014796657001847053,0.033309387853990825
KCNA4,-0.0002373254974372685,0.014798069973339071,0.03331029600015846
ZNF821,0.005471270531415939,0.014810319010999634,0.033335594226613884
FAM153B,0.0013654008507728577,0.01483276843834033,0.033383846836496534
ZC3H7A,-0.026052236557006836,0.01487489023534502,0.0334763660947554
RLIM,-0.03125929832458496,0.014881691545438608,0.03348938838778795
RPS7P3,-0.0012281283270567656,0.014889722783145482,0.033505176514348034
AC092574.1,0.0003672059974633157,0.014897777293111295,0.0335210148517599
RP1-159A19.3,-0.0020874235779047012,0.01491243937334545,0.033551717499047604
SYTL1,1.4486722648143768e-05,0.014921197050601553,0.03356913246178905
RP4-814D15.1,-0.0005549970082938671,0.014931929896946382,0.033590988405927995
FAM104B,-0.0038782022893428802,0.01493255468252295,0.03359010374623976
AC074138.3,0.001785276923328638,0.014942804686318605,0.03361086922251567
MTND5P31,-4.21922595705837e-05,0.014954215852553366,0.033634243493864915
RP11-1281K21.1,0.0006385323940776289,0.014974924535548797,0.033678524643884704
RP11-404P21.1,0.0006191712454892695,0.014979339357584304,0.03368615744980194
CTC-535M15.1,0.0014987373724579811,0.014985934959251865,0.03369869310846557
BAZ2B,0.025264233350753784,0.014991433387077471,0.03370876002498441
TLR1,0.000875160563737154,0.014995331671014864,0.03371522783544364
PRKXP1,0.0003102785558439791,0.015013890569714026,0.03375465517496009
CTC-806A22.1,0.00011373044981155545,0.015025653167451416,0.03377879854602844
CLDN23,-0.0019164488185197115,0.015025807869190885,0.03377684498187446
GPC5,-0.004792636726051569,0.015039437185878739,0.03380517950460311
RP11-254B13.1,-0.004102688282728195,0.015056575000435063,0.03384139592229938
